text,label,sentiment_score
"_The_ problem Oort cloud sources absolutely plausible mechanism proposed. It would involve new physics far I tell. Closest ""conventional"" Oort sources model B-field pinching comets, got many holes count, least good try... So plausible model GRB's astronomical distances? Recent observations ruled merging neutron star hypothesis, lot problems, anyhow. We look implausible models fundamentally allowed independent models. A paper possibility GRB's Oort cloud came astrophysics abstract service. To get copy paper, send message astro-ph@babbage.sissa.it subject line get 9304001 Here abstract paper. The currently favored explanation origin \GRBs puts cosmological distances; long distance indicator events possible sources isotropically distributed remain consideration. This Oort cloud comets kept list, although known mechanism generating \GRBs cometary nuclei. Unlikely may seem, possibility \GRBs originate solar cometary cloud cannot excluded disproved. We use available data distribution \GRBs (the BATSE catalogue March, 1992), Catalogue Cometary Orbits Marsden Williams (1992) investigate whether observational indication correlations angular distributions \GRBs comets' aphelia, assuming distribution aphelia direction reflect, least extent, true variations column density Oort cloud. We also apply $\vov$ test distributions.",1,-0.0439
"I think first, solid state offered better reliabity, id bet, lower costs would processes really scaled up.",1,0.3182
"Would someone please send James Oberg's email address, one someone reading list knows it? I wanted send comment something terraforming book. Paul F. Dietz dietz@cs.rochester.edu",1,0.3182
Has anyone heard game ESPN showing tonight. They said show whatever game means playoff-wise. I would assume would Blues-Tampa game Minnesota-Red Wings game... Anyone heard sure???,0,0.4291
"The new name Florida Panthers. The panther endangered species, mostly located Everglades. A couple years ago, license plates made Panthers (part revenue go protection fund). The name new President Panthers announced today. As yesterday's paper, Huizenga's new hockey team take ice Miami Arena fall. The team guaranteed two-year lease arena, four one-year options could run 1999. ""It's choice"", James Blosser, lawyer Huizenga Aid said ruling arena long term option. ""The NHL told us can't stay there. It's economically feasible."" One reason Miami Heat basketball team controls skybox advertising revenue arena, reducing hockey team's profit potential. The hockey team attracting arena site proposals Broward, Dade, Palm Beach counties. A leading site vacant land near Joe Robbie Stadium, residents 10 days ago agreed drop opposition hockey arena, ending eight-year battle wills. Compliments News/Sun-Sentinel. Jim G.",0,0.7269
"The Apollo fire harsh, A Saturn V explosion would hurtful The Soviets winning would crushing. That could *the* technological turning point US turning us Today's ""We anything, *the* Super Power"" much reserved attitude like Soviet Program today. Kennedy gone 68\69, war still east, I think program would stalled badly goal moon 70 would dead Nasa trying figure went wrong. I speulate that: +The Saturn program would pushed 70s cost runs would evil. Nixon still wins. +The Shuttle never proposed Skylab never built. +By 73 program stalled yet fuel crisis. +A string small launches mark mid seventies. +By 76 goal US man moon dead US space program drifts till present day.",1,-0.9808
"# # A S T R O - F T P L I S T # Updated 28.04.1993 # # This short description anonymous-ftp file servers containing # astronomy space research related material. I included # servers special subdirectories astro stuff much # material included general directories. This list complete # data set possible places, I would happy kind notices # information depending listing. # # The newest version file available via anonymous-ftp as: # # nic.funet.fi:/pub/astro/general/astroftp.txt # # There also many mirror (copy) archives simtel-20.army.mil (PC) # sumex-aim.stanford.edu (Mac) included list. Only # mirroring sites listed. # # # Veikko Makela # Veikko.Makela@Helsinki.FI # *Computing Centre Univ. Helsinki* # *Ursa Astronomical Association* # Server, IP # Contents # Directories ames.arc.nasa.gov Spacecraf data news,images,NASA data, 128.102.18.3 Spacelink texts,VICAR software,FAQ /pub/SPACE arp.anu.edu.au Images 130.56.4.90 /pub/images/nasa atari.archive.umich.edu Atari 141.211.164.8 /atari/applications/astronomy archive.afit.af.mil Satellite software,documents,elements 129.92.1.66 /pub/space baboon.cv.nrao.edu AIPS document patches,radioastronomy 192.33.115.103 image processing,FITS test images /pub/aips c.scs.uiuc.edu ROSAT,Starchart(PC) 128.174.90.3 /pub ccu1.aukuni.ac.nz PC 130.216.1.5 /msdos/astronomy (*) overseas connections refused chara.gsu.edu Electronical Journal ASA, Journal 131.96.5.10 ASA, SAC news / explorer.arc.nasa.gov Magellan, Viking Voyager CDROMs 128.102.32.18 /cdrom export.lcs.mit.edu XEphem distribution 18.24.0.12 /contrib/xephem epona.physics.ucg.ie Some software, predictions, images, 140.203.1.3 FITS info, miscellaneous /pub/astro /pub/space /pub/fits fits.cv.nrao.edu FITS documents, OS support, sample data, 192.33.115.8 test files, sci.astro.fits archive /FITS ftp.cicb.fr Images 129.20.128.27 /pub/Images/ASTRO ftp.cco.caltech.edu Astronomy magazine index 1991 131.215.48.200 /pub/misc ftp.cs.tu-berlin.de PC,Amiga,Mac,Unix,images,general 130.149.17.7 /pub/astro ftp.funet.fi PC,Mac,CP/M,Atari,Amiga,databases,Unix, 128.214.6.100 HP48,OS/2,texts,News,solar reports,images, /pub/astro Satellite elements,FAQ ftp.uni-kl.de iauc,Vista image reduction,asteroids 131.246.9.95 /pub/astro garbo.uwasa.fi PC 128.214.87.1 /pc/astronomy gipsy.vmars.tuwien.ac.at images 128.130.39.16 /pub/spacegifs hanauma.stanford.edu Unix, satellite program, images 36.51.0.16 /pub/astro /pub/astropix hysky1.stmarys.ca ECU distribution 140.184.1.1 /pcstuff idlastro.gsfc.nasa.gov IDL routines 128.183.57.82 / iraf.noao.edu IRAF Software 140.252.1.1 /iraf julius.cs.qub.ac.uk Space Digest 143.117.5.6 /pub/SpaceDigestArchive rata.vuw.ac.nz Astrophysical software 130.195.2.11 /pub/astrophys kilroy.jpl.nasa.gov Satellite elements,spacecraft info 128.149.1.165 /pub/space ns3.hq.eso.org Test images, Standards 134.171.11.4 /pub/testimages /pub/standards nssdca.gsfc.nasa.gov HST,IUE,Astro-1,NSSDCA info,Spacewarn, 128.183.36.23 FITS standard / plaza.aarnet.edu.au images,docs,Magellan 139.130.4.6 /graphics/graphics/astro /magellan pomona.claremont.edu Yale Bright Star Catalog 134.173.4.160 /YALE_BSC pubinfo.jpl.nasa.gov JPL news, status reports, images 128.149.6.2 / ra.nrl.navy.mil Mac 128.60.0.21 /MacSciTech/astro rascal.ics.utexas.edu Mac 128.83.138.20 /mac rigel.acs.oakland.edu PC 141.210.10.117 /pub/msdos/astronomy rusmv1.rus.uni-stuttgart.de Atari 129.69.1.12 /soft/atari/applications/astronomy simtel20.army.mil PC,CP/M 192.88.110.20 /msdos/educ /cpm sol.deakin.oz.au garbo.uwasa.fi c. 128.184.1.1 /pub/PC/chyde/astronomy solbourne.solbourne.com PC programs 141.138.2.2 /pub/rp/as-is/astro stardent.arc.nasa.gov Martian map 128.102.21.44 /pub stsci.edu HSTMap(Mac),HST info 130.167.1.2 /Software sumex.stanford.edu Mac 36.44.0.6 /info-mac/app sun0.urz.uni-heidelberg.de PC,misc 129.206.100.126 /pub/msdos/astronomy techreports.larc.nasa.gov NASA Langley technical reports 128.155.3.58 /pub/techreports/larc tetra.gsfc.nasa.gov FITSIO subroutines 128.183.8.77 /pub unbmvs1.csd.unb.ca Space geodesy,solar activity info 131.202.1.2 pub.canspace vmd.cso.uiuc.edu Weather satellite images 128.174.5.98 /wx world.std.com PC; source codes 192.74.137.5 /pub/astronomy xi.uleth.ca Solar reports,auroral activity forecast 142.66.3.29 maps,solar images,x-ray plot,coronal /pub/solar emission plots # Some abbreviations: # # c = copy (mirror) archive",1,0.9217
"Roger, SHUT UP. Thank you.",0,0.3612
"That's _Five Weeks In A Balloon_. And anyone tell get it, I sure would like reply! I've looking book TEN YEAR+, never found it. (Note I _not_ looking $200 collector's item; I'm hoping *someone* published modern times, either paperback hardcover. I'm willing spend $50 get copy.",1,0.784
"This ok opinion long stuff *returns earth*. If turns true, time get seriously active terrorism. This unbelievable! Who people think are, selling every bit promises make money? I guess really deserve wiped uv radiation, folks. ""Stupidity wins"". I guess that's true, pure numbers. Another depressed planetary citizen, hoover",1,0.1759
"I know wishful thinking, current President, last fall: ""Is life Mars? Maybe now. But be."" -- Daniel S. Goldin, NASA Administrator, 24 August 1992 -- Ken Jenks, NASA/JSC/GM2, Space Shuttle Program Office kjenks@gothamcity.jsc.nasa.gov (713) 483-4368",1,0.0
"Before I begin lambasting Don Cherry, let first say I've sort Cherry fan while...admittedly stuff says taken lightly, more-or-less harmless. On Saturday, however, crossed lines good taste: This best do?!! Gee Don, tremendous amounts professionalism here. The CBC looks bad looks foolish letting get away nonsense...making fun names?? It's bad enough makes asinine blanket statements European players, resorted making fun names too? He sounded like idiot, much like last week said Teemu would never make 'Rock 'em, Sock 'em' video dropped gloves... Well, _said_ even though around league quite time, still know who's w.r.t. conference division names. HELLO??!! McFly?? The names around couple decades so....he also invited audience ""Name teams Wales...quick, quick!"" Followed ""Ah, know, I know...."" Sorry Don. Wrong one. This absolutely hilarious. Don's argument basketball baseball brawls fairly good...unfortunately neglected mention fines levelled NBA case. Serious money...oh well, never one objectivity, he? Don's question Gretzky:",0,0.8425
"According hockey gurus ESPN, Islanders win tonite two teams record, Devils playing Penguins. This Islanders season series Devils. I think rules deciding tie breaker include: 1. season series 2. goals 3. goals order (correct I'm wrong). Anyone anything add? Craig",0,-0.4215
